#{"t_start": 1786528689.3629901, "env_id": "None"}
r,l,t,true_completion_rate,cheat_rate,report_rate,audit_prob,steps_taken
3.05,150,1603.153629,0.25,0.8421052631578947,1.5833333333333333,0.05,150
-18.2,150,1603.647603,0.2727272727272727,0.9166666666666666,1.0909090909090908,0.05,150
1.85,150,1604.149435,0.2222222222222222,0.8947368421052632,2.111111111111111,0.05,150
1.35,150,1604.648398,0.0,1.0,0.6470588235294118,0.05,150
0.45,150,1605.174471,0.0,1.0,1.2,0.05,150
-20.7,150,1605.71503,0.08333333333333337,0.8888888888888888,0.75,0.05,150
3.2,150,1606.341367,0.0,1.0,1.5,0.05,150
2.8,150,1606.848131,0.09090909090909094,0.95,1.8181818181818181,0.05,150
2.75,150,1607.468497,0.0,1.0,1.0625,0.05,150
4.75,150,1608.01766,0.1578947368421053,0.92,1.3157894736842106,0.05,150
2.25,150,1608.521305,0.0714285714285714,0.9333333333333333,1.0714285714285714,0.05,150
4.5,150,1609.073685,0.05555555555555558,0.96,1.3888888888888888,0.05,150
3.0,150,1609.607944,0.1333333333333333,0.9047619047619048,1.4,0.05,150
2.1,150,1611.575511,0.0,1.0,0.9090909090909091,0.05,150
-21.65,150,1612.012003,0.0714285714285714,0.9333333333333333,1.0714285714285714,0.05,150
3.5,150,1612.458279,0.0,1.0,1.6363636363636365,0.05,150
3.55,150,1612.934923,0.2142857142857143,0.8333333333333334,1.2857142857142858,0.05,150
4.1,150,1613.577534,0.1428571428571429,0.9375,1.1428571428571428,0.05,150
3.95,150,1614.145426,0.0,1.0,1.1333333333333333,0.05,150
2.75,150,1614.594165,0.09090909090909094,1.0,1.3636363636363635,0.05,150
0.8,150,1615.10891,0.11111111111111116,0.9375,1.7777777777777777,0.05,150
2.05,150,1615.595925,0.06666666666666665,0.9473684210526315,1.2666666666666666,0.05,150
4.05,150,1616.065055,0.07692307692307687,0.9473684210526315,1.4615384615384615,0.05,150
2.5,150,1616.552348,0.5,0.8,1.5,0.05,150
2.85,150,1617.087805,0.0,1.0,1.3636363636363635,0.05,150
3.8,150,1617.565757,0.1875,0.8888888888888888,1.125,0.05,150
2.7,150,1618.05127,0.2222222222222222,0.8181818181818182,1.2222222222222223,0.05,150
3.4,150,1620.389976,0.26315789473684215,0.8888888888888888,0.9473684210526315,0.05,150
1.4,150,1620.87548,0.11111111111111116,0.9,1.1111111111111112,0.05,150
1.9,150,1621.422401,0.16666666666666663,0.8461538461538461,1.0833333333333333,0.05,150
0.3,150,1621.850875,0.09999999999999998,0.875,0.8,0.05,150
-22.85,150,1622.337826,0.0,1.0,1.0,0.05,150
-17.5,150,1622.794223,0.09999999999999998,1.0,0.6,0.05,150
4.6,150,1623.384606,0.2857142857142857,0.9166666666666666,1.7142857142857142,0.05,150
-19.85,150,1623.850854,0.09999999999999998,0.0,0.0,0.05,150
-22.45,150,1624.49749,0.08333333333333337,0.8888888888888888,0.75,0.05,150
3.65,150,1625.133213,0.07692307692307687,0.9230769230769231,1.0,0.05,150
-20.55,150,1625.733932,0.3125,0.8,0.625,0.05,150
1.2,150,1626.342594,0.125,0.9444444444444444,2.25,0.05,150
3.7,150,1626.785701,0.1333333333333333,0.9444444444444444,1.2,0.05,150
-9.3,150,1627.433871,0.0625,1.0,0.6875,0.05,150
2.05,150,1629.21593,0.23076923076923073,0.8421052631578947,1.4615384615384615,0.05,150
-21.65,150,1629.683566,0.0,1.0,1.1111111111111112,0.05,150
3.0,150,1630.078651,0.0,1.0,1.1818181818181819,0.05,150
2.95,150,1630.505052,0.1875,0.8461538461538461,0.8125,0.05,150
3.4,150,1631.252827,0.2857142857142857,0.8666666666666667,1.0714285714285714,0.05,150
1.6,150,1631.639971,0.2727272727272727,0.875,1.4545454545454546,0.05,150
-17.2,150,1632.439042,0.18181818181818177,1.0,0.36363636363636365,0.05,150
-19.15,150,1632.897706,0.05882352941176472,0.9285714285714286,0.8235294117647058,0.05,150
2.6,150,1633.361238,0.0625,0.9166666666666666,0.75,0.05,150
1.6,150,1633.820541,0.0,1.0,1.1111111111111112,0.05,150
3.4,150,1634.301609,0.19999999999999996,0.8125,1.0666666666666667,0.05,150
1.5,150,1635.028114,0.0,1.0,1.8333333333333333,0.05,150
1.9,150,1635.857601,0.33333333333333337,0.9375,1.7777777777777777,0.05,150
-22.65,150,1639.375536,0.125,1.0,0.25,0.05,150
1.6,150,1639.998751,0.125,0.9285714285714286,1.75,0.05,150
1.15,150,1640.712287,0.09999999999999998,0.8888888888888888,0.9,0.05,150
-4.85,150,1641.392444,0.09999999999999998,1.0,0.4,0.05,150
1.85,150,1641.755404,0.2727272727272727,0.8235294117647058,1.5454545454545454,0.05,150
2.7,150,1642.227394,0.07692307692307687,1.0,1.0769230769230769,0.05,150
-7.25,150,1642.90343,0.5555555555555556,0.8888888888888888,2.0,0.05,150
1.75,150,1643.517481,0.2222222222222222,0.8333333333333334,1.3333333333333333,0.05,150
4.85,150,1643.967794,0.0,1.0,1.2352941176470589,0.05,150
2.65,150,1644.459162,0.3076923076923077,0.8235294117647058,1.3076923076923077,0.05,150
-9.2,150,1644.956604,0.23076923076923073,0.875,0.6153846153846154,0.05,150
4.45,150,1645.401142,0.4666666666666667,0.8421052631578947,1.2666666666666666,0.05,150
-34.8,150,1645.873924,0.2857142857142857,0.75,0.2857142857142857,0.05,150
0.45,150,1646.328446,0.25,0.7142857142857143,0.875,0.05,150
-20.7,150,1648.134657,0.19999999999999996,0.9090909090909091,0.7333333333333333,0.05,150
4.35,150,1648.650872,0.33333333333333337,0.9523809523809523,1.4,0.05,150
1.65,150,1649.165619,0.1333333333333333,0.8666666666666667,1.0,0.05,150
-21.85,150,1649.862101,0.09090909090909094,1.0,0.8181818181818182,0.05,150
1.95,150,1650.488492,0.11111111111111116,0.9230769230769231,1.4444444444444444,0.05,150
4.4,150,1651.15823,0.0,1.0,1.3529411764705883,0.05,150
1.85,150,1651.650764,0.2727272727272727,0.7777777777777778,0.8181818181818182,0.05,150
-12.4,150,1652.279421,0.09999999999999998,1.0,0.9,0.05,150
1.8,150,1652.755161,0.09999999999999998,0.9285714285714286,1.4,0.05,150
2.15,150,1653.554698,0.23076923076923073,0.8235294117647058,1.3076923076923077,0.05,150
3.6,150,1653.965667,0.25,0.8095238095238095,1.3125,0.05,150
3.05,150,1654.789925,0.33333333333333337,0.8,1.25,0.05,150
2.9,150,1655.336921,0.15000000000000002,0.9375,0.8,0.05,150
1.9,150,1655.751433,0.25,0.9,1.25,0.05,150
2.2,150,1657.81529,0.16666666666666663,0.8666666666666667,1.25,0.05,150
